superterm_name	superterm_acc	superterm_type	id	term_id	gene_product_id	is_not	role_group	assocdate	source_db_id	gp_symbol	gp_full_name	gp_dbname	gp_acc	genus	species	ncbi_taxa_id	common_name
cholesterol metabolic process	GO:0008203	biological_process	2731832	5672	415781	0		20060425	307	3BUR_A	3BUR_A	PDB	3BUR_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2731855	5672	415782	0		20060425	307	3BUR_B	3BUR_B	PDB	3BUR_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2731889	5672	415786	0		20060425	307	3BUV_A	3BUV_A	PDB	3BUV_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2731912	5672	415787	0		20060425	307	3BUV_B	3BUV_B	PDB	3BUV_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2732296	5672	415805	0		20060425	307	3BV7_A	3BV7_A	PDB	3BV7_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2732319	5672	415806	0		20060425	307	3BV7_B	3BV7_B	PDB	3BV7_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2741896	5672	416700	0		20060425	307	3CAQ_A	3CAQ_A	PDB	3CAQ_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2741919	5672	416701	0		20060425	307	3CAQ_B	3CAQ_B	PDB	3CAQ_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2741948	5672	416703	0		20060425	307	3CAS_A	3CAS_A	PDB	3CAS_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2741971	5672	416704	0		20060425	307	3CAS_B	3CAS_B	PDB	3CAS_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2742050	5672	416719	0		20060425	307	3CAV_A	3CAV_A	PDB	3CAV_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2742073	5672	416720	0		20060425	307	3CAV_B	3CAV_B	PDB	3CAV_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2747862	5660	417472	0		20160509	121	3CH4_B	3CH4_B	PDB	3CH4_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2747863	5660	417472	0		20160507	307	3CH4_B	3CH4_B	PDB	3CH4_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2747864	5660	417472	0		20111208	307	3CH4_B	3CH4_B	PDB	3CH4_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2747865	5660	417472	0		20160309	230	3CH4_B	3CH4_B	PDB	3CH4_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2747867	6734	417472	0		20160507	307	3CH4_B	3CH4_B	PDB	3CH4_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2751425	5672	417858	0		20060425	307	3CMF_A	3CMF_A	PDB	3CMF_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2751448	5672	417859	0		20060425	307	3CMF_B	3CMF_B	PDB	3CMF_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2752662	5672	418000	0		20060425	307	3COT_A	3COT_A	PDB	3COT_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2752685	5672	418001	0		20060425	307	3COT_B	3COT_B	PDB	3COT_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2753455	24072	418087	0		20101229	15	3CQA_A	3CQA_A	PDB	3CQA_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2753455	24072	418087	0		20101229	15	3CQA_A	3CQA_A	PDB	3CQA_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2753541	24072	418088	0		20101229	15	3CQA_B	3CQA_B	PDB	3CQA_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2753541	24072	418088	0		20101229	15	3CQA_B	3CQA_B	PDB	3CQA_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2753768	24071	418109	0		20070809	307	3CQP_A	3CQP_A	PDB	3CQP_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2753768	24071	418109	0		20070809	307	3CQP_A	3CQP_A	PDB	3CQP_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2753947	24071	418110	0		20070809	307	3CQP_B	3CQP_B	PDB	3CQP_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2753947	24071	418110	0		20070809	307	3CQP_B	3CQP_B	PDB	3CQP_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2754126	24071	418111	0		20070809	307	3CQP_C	3CQP_C	PDB	3CQP_C	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2754126	24071	418111	0		20070809	307	3CQP_C	3CQP_C	PDB	3CQP_C	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2754305	24071	418112	0		20070809	307	3CQP_D	3CQP_D	PDB	3CQP_D	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2754305	24071	418112	0		20070809	307	3CQP_D	3CQP_D	PDB	3CQP_D	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2754484	24071	418113	0		20070809	307	3CQQ_A	3CQQ_A	PDB	3CQQ_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2754484	24071	418113	0		20070809	307	3CQQ_A	3CQQ_A	PDB	3CQQ_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2754663	24071	418114	0		20070809	307	3CQQ_B	3CQQ_B	PDB	3CQQ_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2754663	24071	418114	0		20070809	307	3CQQ_B	3CQQ_B	PDB	3CQQ_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2755103	24072	418139	0		20101229	15	3CRG_A	3CRG_A	PDB	3CRG_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2755103	24072	418139	0		20101229	15	3CRG_A	3CRG_A	PDB	3CRG_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2755189	24072	418140	0		20101229	15	3CRG_B	3CRG_B	PDB	3CRG_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2755189	24072	418140	0		20101229	15	3CRG_B	3CRG_B	PDB	3CRG_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2755275	24072	418141	0		20101229	15	3CRH_A	3CRH_A	PDB	3CRH_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2755275	24072	418141	0		20101229	15	3CRH_A	3CRH_A	PDB	3CRH_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2755361	24072	418142	0		20101229	15	3CRH_B	3CRH_B	PDB	3CRH_B	Homo	sapiens	9606	human
