superterm_name	superterm_acc	superterm_type	id	term_id	gene_product_id	is_not	role_group	assocdate	source_db_id	gp_symbol	gp_full_name	gp_dbname	gp_acc	genus	species	ncbi_taxa_id	common_name
beta-amyloid metabolic process	GO:0050435	biological_process	3105374	27630	452990	0		20120612	307	3QZ2_A	3QZ2_A	PDB	3QZ2_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3105455	27630	452991	0		20160507	68	3QZ2_B	3QZ2_B	PDB	3QZ2_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3105456	27630	452991	0		20090716	307	3QZ2_B	3QZ2_B	PDB	3QZ2_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3105457	27630	452991	0		20120612	307	3QZ2_B	3QZ2_B	PDB	3QZ2_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3282915	27630	469881	0		20160507	68	4AMT_A	4AMT_A	PDB	4AMT_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3331803	27630	475550	0		20160507	68	4CTH_A	4CTH_A	PDB	4CTH_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3331804	27630	475550	0		20120126	307	4CTH_A	4CTH_A	PDB	4CTH_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3354347	27630	477969	0		20160507	68	4DTT_A	4DTT_A	PDB	4DTT_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3354348	27630	477969	0		20090716	307	4DTT_A	4DTT_A	PDB	4DTT_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3354349	27630	477969	0		20120612	307	4DTT_A	4DTT_A	PDB	4DTT_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3354430	27630	477970	0		20160507	68	4DTT_B	4DTT_B	PDB	4DTT_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3354431	27630	477970	0		20090716	307	4DTT_B	4DTT_B	PDB	4DTT_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3354432	27630	477970	0		20120612	307	4DTT_B	4DTT_B	PDB	4DTT_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3358101	27630	478317	0		20160507	68	4DWK_A	4DWK_A	PDB	4DWK_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3358102	27630	478317	0		20090716	307	4DWK_A	4DWK_A	PDB	4DWK_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3358103	27630	478317	0		20120612	307	4DWK_A	4DWK_A	PDB	4DWK_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3358182	27630	478318	0		20160507	68	4DWK_B	4DWK_B	PDB	4DWK_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3358183	27630	478318	0		20090716	307	4DWK_B	4DWK_B	PDB	4DWK_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3358184	27630	478318	0		20120612	307	4DWK_B	4DWK_B	PDB	4DWK_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425462	27630	484190	0		20160507	68	4GS8_A	4GS8_A	PDB	4GS8_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425463	27630	484190	0		20090716	307	4GS8_A	4GS8_A	PDB	4GS8_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425464	27630	484190	0		20120612	307	4GS8_A	4GS8_A	PDB	4GS8_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425543	27630	484191	0		20160507	68	4GS8_B	4GS8_B	PDB	4GS8_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425544	27630	484191	0		20090716	307	4GS8_B	4GS8_B	PDB	4GS8_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425545	27630	484191	0		20120612	307	4GS8_B	4GS8_B	PDB	4GS8_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425634	27630	484194	0		20160507	68	4GSC_A	4GSC_A	PDB	4GSC_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425635	27630	484194	0		20090716	307	4GSC_A	4GSC_A	PDB	4GSC_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425636	27630	484194	0		20120612	307	4GSC_A	4GSC_A	PDB	4GSC_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425715	27630	484195	0		20160507	68	4GSC_B	4GSC_B	PDB	4GSC_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425716	27630	484195	0		20090716	307	4GSC_B	4GSC_B	PDB	4GSC_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425717	27630	484195	0		20120612	307	4GSC_B	4GSC_B	PDB	4GSC_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425796	27630	484196	0		20160507	68	4GSF_A	4GSF_A	PDB	4GSF_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425797	27630	484196	0		20090716	307	4GSF_A	4GSF_A	PDB	4GSF_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425798	27630	484196	0		20120612	307	4GSF_A	4GSF_A	PDB	4GSF_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425877	27630	484197	0		20160507	68	4GSF_B	4GSF_B	PDB	4GSF_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425878	27630	484197	0		20090716	307	4GSF_B	4GSF_B	PDB	4GSF_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3425879	27630	484197	0		20120612	307	4GSF_B	4GSF_B	PDB	4GSF_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3459651	27630	487649	0		20160507	68	4IFH_A	4IFH_A	PDB	4IFH_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3459652	27630	487649	0		20090716	307	4IFH_A	4IFH_A	PDB	4IFH_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3459653	27630	487649	0		20120612	307	4IFH_A	4IFH_A	PDB	4IFH_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3459734	27630	487650	0		20160507	68	4IFH_B	4IFH_B	PDB	4IFH_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3459735	27630	487650	0		20090716	307	4IFH_B	4IFH_B	PDB	4IFH_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3459736	27630	487650	0		20120612	307	4IFH_B	4IFH_B	PDB	4IFH_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3466105	27630	488329	0		20160507	68	4IOF_A	4IOF_A	PDB	4IOF_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3466106	27630	488329	0		20090716	307	4IOF_A	4IOF_A	PDB	4IOF_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3466107	27630	488329	0		20120612	307	4IOF_A	4IOF_A	PDB	4IOF_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3466188	27630	488330	0		20160507	68	4IOF_B	4IOF_B	PDB	4IOF_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3466189	27630	488330	0		20090716	307	4IOF_B	4IOF_B	PDB	4IOF_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3466190	27630	488330	0		20120612	307	4IOF_B	4IOF_B	PDB	4IOF_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3539945	27630	496200	0		20160507	68	4LTE_A	4LTE_A	PDB	4LTE_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3539946	27630	496200	0		20090716	307	4LTE_A	4LTE_A	PDB	4LTE_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3539947	27630	496200	0		20120612	307	4LTE_A	4LTE_A	PDB	4LTE_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3540026	27630	496201	0		20160507	68	4LTE_B	4LTE_B	PDB	4LTE_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3540027	27630	496201	0		20090716	307	4LTE_B	4LTE_B	PDB	4LTE_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3540028	27630	496201	0		20120612	307	4LTE_B	4LTE_B	PDB	4LTE_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3544053	27630	496682	0		20160507	68	4M1C_A	4M1C_A	PDB	4M1C_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3544054	27630	496682	0		20090716	307	4M1C_A	4M1C_A	PDB	4M1C_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3544055	27630	496682	0		20120612	307	4M1C_A	4M1C_A	PDB	4M1C_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3544134	27630	496683	0		20160507	68	4M1C_B	4M1C_B	PDB	4M1C_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3544135	27630	496683	0		20090716	307	4M1C_B	4M1C_B	PDB	4M1C_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3544136	27630	496683	0		20120612	307	4M1C_B	4M1C_B	PDB	4M1C_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3589789	27630	500817	0		20160507	68	4NXO_A	4NXO_A	PDB	4NXO_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3589790	27630	500817	0		20090716	307	4NXO_A	4NXO_A	PDB	4NXO_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3589791	27630	500817	0		20120612	307	4NXO_A	4NXO_A	PDB	4NXO_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3589870	27630	500818	0		20160507	68	4NXO_B	4NXO_B	PDB	4NXO_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3589871	27630	500818	0		20090716	307	4NXO_B	4NXO_B	PDB	4NXO_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3589872	27630	500818	0		20120612	307	4NXO_B	4NXO_B	PDB	4NXO_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621265	27630	503973	0		20160507	68	4PES_A	4PES_A	PDB	4PES_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621266	27630	503973	0		20090716	307	4PES_A	4PES_A	PDB	4PES_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621267	27630	503973	0		20120612	307	4PES_A	4PES_A	PDB	4PES_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621346	27630	503974	0		20160507	68	4PES_B	4PES_B	PDB	4PES_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621347	27630	503974	0		20090716	307	4PES_B	4PES_B	PDB	4PES_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621348	27630	503974	0		20120612	307	4PES_B	4PES_B	PDB	4PES_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621536	27630	503997	0		20160507	68	4PF7_A	4PF7_A	PDB	4PF7_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621537	27630	503997	0		20090716	307	4PF7_A	4PF7_A	PDB	4PF7_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621538	27630	503997	0		20120612	307	4PF7_A	4PF7_A	PDB	4PF7_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621617	27630	503998	0		20160507	68	4PF7_B	4PF7_B	PDB	4PF7_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621618	27630	503998	0		20090716	307	4PF7_B	4PF7_B	PDB	4PF7_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621619	27630	503998	0		20120612	307	4PF7_B	4PF7_B	PDB	4PF7_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621702	27630	504001	0		20160507	68	4PF9_A	4PF9_A	PDB	4PF9_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621703	27630	504001	0		20090716	307	4PF9_A	4PF9_A	PDB	4PF9_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621704	27630	504001	0		20120612	307	4PF9_A	4PF9_A	PDB	4PF9_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621783	27630	504002	0		20160507	68	4PF9_B	4PF9_B	PDB	4PF9_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621784	27630	504002	0		20090716	307	4PF9_B	4PF9_B	PDB	4PF9_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621785	27630	504002	0		20120612	307	4PF9_B	4PF9_B	PDB	4PF9_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3621902	27630	504006	0		20160507	68	4PFC_A	4PFC_A	PDB	4PFC_A	Homo	sapiens	9606	human
