superterm_name	superterm_acc	superterm_type	id	term_id	gene_product_id	is_not	role_group	assocdate	source_db_id	gp_symbol	gp_full_name	gp_dbname	gp_acc	genus	species	ncbi_taxa_id	common_name
cholesterol transport	GO:0030301	biological_process	208489703	14416	300221	0		20070824	163	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489710	17287	300221	0		20160507	68	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489711	17287	300221	0		20080402	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489712	17287	300221	0		20150109	1	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489713	17287	300221	0		20071114	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489714	17287	300221	0		20111213	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489715	17287	300221	0		20080103	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489716	17287	300221	0		20150422	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489751	22421	300221	0		20080103	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489776	32397	300221	0		20090424	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256414942	14415	300221	0		20141124	93	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256414943	14416	300221	0		20070824	163	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256414948	17287	300221	0		20080402	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256414949	17287	300221	0		20150109	1	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256414950	17287	300221	0		20071114	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256414951	17287	300221	0		20111213	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256414952	17287	300221	0		20080103	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256414953	17287	300221	0		20150422	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256414980	22421	300221	0		20080103	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256415002	32397	300221	0		20090424	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482487	9296	300222	0		20140417	5	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482487	9296	300222	0		20140417	5	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
